Module,Pattern,Role,Signal
std_nbdcache,Integrity,payload,axi_data_o
std_nbdcache,Leak,payload,axi_data_i
std_nbdcache,Leak,payload,axi_data_o
store_buffer,Availability,trigger,dcache_req_i_t
store_buffer,Availability,trigger,dcache_req_o_t
store_buffer,Availability,trigger,req_port_i
store_buffer,Availability,trigger,req_port_o
store_buffer,Availability,trigger,store_buffer_empty_o
store_buffer,Availability,trigger,valid_i
store_buffer,Availability,trigger,valid_without_flush_i
store_buffer,Availability,payload,commit_ready_o
store_buffer,Availability,payload,ready_o
store_buffer,Availability,payload,stall_st_pending_i
store_buffer,Availability,payload,valid_i
store_buffer,Availability,payload,valid_without_flush_i
store_buffer,Covert,trigger,data_i
store_buffer,Covert,trigger,data_size_i
store_buffer,Covert,payload,commit_ready_o
store_buffer,Covert,payload,data_i
store_buffer,Covert,payload,data_size_i
store_buffer,Covert,payload,ready_o
store_buffer,Covert,payload,valid_i
store_buffer,Covert,payload,valid_without_flush_i
store_buffer,DoS,trigger,commit_ready_o
store_buffer,DoS,trigger,dcache_req_i_t
store_buffer,DoS,trigger,dcache_req_o_t
store_buffer,DoS,trigger,ready_o
store_buffer,DoS,trigger,req_port_i
store_buffer,DoS,trigger,req_port_o
store_buffer,DoS,trigger,valid_i
store_buffer,DoS,trigger,valid_without_flush_i
store_buffer,DoS,payload,commit_ready_o
store_buffer,DoS,payload,dcache_req_i_t
store_buffer,DoS,payload,dcache_req_o_t
store_buffer,DoS,payload,ready_o
store_buffer,DoS,payload,req_port_i
store_buffer,DoS,payload,req_port_o
store_buffer,DoS,payload,valid_i
store_buffer,DoS,payload,valid_without_flush_i
store_buffer,Integrity,trigger,data_i
store_buffer,Integrity,trigger,data_size_i
store_buffer,Integrity,payload,data_i
store_buffer,Integrity,payload,data_size_i
store_buffer,Integrity,payload,store_buffer_empty_o
store_buffer,Leak,payload,data_i
store_buffer,Leak,payload,data_size_i
store_unit,Availability,trigger,amo_req_o
store_unit,Availability,trigger,amo_req_t
store_unit,Availability,trigger,amo_valid_commit_i
store_unit,Availability,trigger,dcache_req_i_t
store_unit,Availability,trigger,dcache_req_o_t
store_unit,Availability,trigger,lsu_ctrl_i
store_unit,Availability,trigger,lsu_ctrl_t
store_unit,Availability,trigger,req_port_i
store_unit,Availability,trigger,req_port_o
store_unit,Availability,trigger,store_buffer_empty_o
store_unit,Availability,trigger,translation_req_o
store_unit,Availability,trigger,valid_i
store_unit,Availability,trigger,valid_o
store_unit,Availability,payload,amo_valid_commit_i
store_unit,Availability,payload,commit_ready_o
store_unit,Availability,payload,stall_st_pending_i
store_unit,Availability,payload,valid_i
store_unit,Availability,payload,valid_o
store_unit,Covert,payload,amo_valid_commit_i
store_unit,Covert,payload,commit_ready_o
store_unit,Covert,payload,result_o
store_unit,Covert,payload,valid_i
store_unit,Covert,payload,valid_o
store_unit,DoS,trigger,amo_req_o
store_unit,DoS,trigger,amo_req_t
store_unit,DoS,trigger,amo_valid_commit_i
store_unit,DoS,trigger,commit_ready_o
store_unit,DoS,trigger,dcache_req_i_t
store_unit,DoS,trigger,dcache_req_o_t
store_unit,DoS,trigger,req_port_i
store_unit,DoS,trigger,req_port_o
store_unit,DoS,trigger,translation_req_o
store_unit,DoS,trigger,valid_i
store_unit,DoS,trigger,valid_o
store_unit,DoS,payload,amo_req_o
store_unit,DoS,payload,amo_req_t
store_unit,DoS,payload,amo_valid_commit_i
store_unit,DoS,payload,commit_ready_o
store_unit,DoS,payload,dcache_req_i_t
store_unit,DoS,payload,dcache_req_o_t
store_unit,DoS,payload,req_port_i
store_unit,DoS,payload,req_port_o
store_unit,DoS,payload,translation_req_o
store_unit,DoS,payload,valid_i
store_unit,DoS,payload,valid_o
store_unit,Integrity,payload,result_o
store_unit,Integrity,payload,store_buffer_empty_o
store_unit,Leak,payload,result_o
tag_cmp,Availability,trigger,req_i
tag_cmp,Availability,trigger,req_o
tag_cmp,Availability,payload,gnt_o
tag_cmp,Covert,trigger,l_data_t
tag_cmp,Covert,payload,l_data_t
tag_cmp,DoS,trigger,req_i
tag_cmp,DoS,trigger,req_o
tag_cmp,DoS,trigger,we_i
tag_cmp,DoS,trigger,we_o
tag_cmp,DoS,payload,req_i
tag_cmp,DoS,payload,req_o
tag_cmp,DoS,payload,we_i
tag_cmp,DoS,payload,we_o
tag_cmp,Integrity,trigger,addr_i
tag_cmp,Integrity,trigger,addr_o
tag_cmp,Integrity,trigger,l_data_t
tag_cmp,Integrity,payload,l_data_t
tag_cmp,Integrity,payload,rdata_i
tag_cmp,Integrity,payload,rdata_o
tag_cmp,Integrity,payload,wdata_i
tag_cmp,Integrity,payload,wdata_o
tag_cmp,Leak,trigger,we_i
tag_cmp,Leak,trigger,we_o
tag_cmp,Leak,payload,addr_i
tag_cmp,Leak,payload,addr_o
tag_cmp,Leak,payload,l_data_t
tag_cmp,Leak,payload,rdata_i
tag_cmp,Leak,payload,rdata_o
tag_cmp,Leak,payload,wdata_i
tag_cmp,Leak,payload,wdata_o
tag_cmp,Privilege,trigger,addr_i
tag_cmp,Privilege,trigger,addr_o
tag_cmp,Privilege,trigger,we_i
tag_cmp,Privilege,trigger,we_o
takes,Availability,trigger,valid_i
takes,Availability,trigger,valid_o
takes,Availability,payload,valid_i
takes,Availability,payload,valid_o
takes,Covert,trigger,data_i
takes,Covert,payload,data_i
takes,Covert,payload,valid_i
takes,Covert,payload,valid_o
takes,DoS,trigger,valid_i
takes,DoS,trigger,valid_o
takes,DoS,payload,valid_i
takes,DoS,payload,valid_o
takes,Integrity,trigger,addr_o
takes,Integrity,trigger,address_i
takes,Integrity,trigger,data_i
takes,Integrity,payload,data_i
takes,Leak,payload,addr_o
takes,Leak,payload,address_i
takes,Leak,payload,data_i
takes,Privilege,trigger,addr_o
takes,Privilege,trigger,address_i
to,Availability,trigger,dcache_data_req_i
to,Availability,trigger,dcache_req_t
to,Availability,trigger,icache_data_req_i
to,Availability,trigger,icache_req_t
to,Availability,trigger,l15_req_o
to,Availability,trigger,l15_req_t
to,Availability,payload,dcache_data_ack_o
to,Availability,payload,icache_data_ack_o
to,Covert,trigger,dcache_data_ack_o
to,Covert,trigger,dcache_data_i
to,Covert,trigger,dcache_data_req_i
to,Covert,trigger,icache_data_ack_o
to,Covert,trigger,icache_data_i
to,Covert,trigger,icache_data_req_i
to,Covert,payload,dcache_data_ack_o
to,Covert,payload,dcache_data_i
to,Covert,payload,dcache_data_req_i
to,Covert,payload,icache_data_ack_o
to,Covert,payload,icache_data_i
to,Covert,payload,icache_data_req_i
to,DoS,trigger,dcache_data_req_i
to,DoS,trigger,dcache_req_t
to,DoS,trigger,icache_data_req_i
to,DoS,trigger,icache_req_t
to,DoS,trigger,l15_req_o
to,DoS,trigger,l15_req_t
to,DoS,payload,dcache_data_req_i
to,DoS,payload,dcache_req_t
to,DoS,payload,icache_data_req_i
to,DoS,payload,icache_req_t
to,DoS,payload,l15_req_o
to,DoS,payload,l15_req_t
to,Integrity,trigger,dcache_data_ack_o
to,Integrity,trigger,dcache_data_i
to,Integrity,trigger,dcache_data_req_i
to,Integrity,trigger,icache_data_ack_o
to,Integrity,trigger,icache_data_i
to,Integrity,trigger,icache_data_req_i
to,Integrity,payload,dcache_data_ack_o
to,Integrity,payload,dcache_data_i
to,Integrity,payload,dcache_data_req_i
to,Integrity,payload,icache_data_ack_o
to,Integrity,payload,icache_data_i
to,Integrity,payload,icache_data_req_i
to,Leak,payload,dcache_data_ack_o
to,Leak,payload,dcache_data_i
to,Leak,payload,dcache_data_req_i
to,Leak,payload,icache_data_ack_o
to,Leak,payload,icache_data_i
to,Leak,payload,icache_data_req_i
trigger_module,Availability,trigger,break_from_trigger_o
trigger_module,Availability,trigger,debug_from_trigger_o
trigger_module,Availability,trigger,store_result_i
trigger_module,Availability,trigger,vaddr_from_lsu_i
trigger_module,Availability,payload,commit_ack_i
trigger_module,Covert,payload,store_result_i
trigger_module,DoS,trigger,break_from_trigger_o
trigger_module,DoS,trigger,debug_from_trigger_o
trigger_module,DoS,trigger,tdata1_we
trigger_module,DoS,trigger,tdata2_we
trigger_module,DoS,trigger,tdata3_we
trigger_module,DoS,trigger,tselect_we
trigger_module,DoS,payload,tdata1_we
trigger_module,DoS,payload,tdata2_we
trigger_module,DoS,payload,tdata3_we
trigger_module,DoS,payload,tselect_we
trigger_module,Integrity,payload,store_result_i
trigger_module,Leak,trigger,debug_from_mcontrol_o
trigger_module,Leak,trigger,debug_from_trigger_o
trigger_module,Leak,trigger,debug_mode_i
trigger_module,Leak,trigger,tdata1_we
trigger_module,Leak,trigger,tdata2_we
trigger_module,Leak,trigger,tdata3_we
trigger_module,Leak,trigger,tselect_we
trigger_module,Leak,payload,store_result_i
trigger_module,Privilege,trigger,debug_mode_i
trigger_module,Privilege,trigger,tdata1_we
trigger_module,Privilege,trigger,tdata2_we
trigger_module,Privilege,trigger,tdata3_we
trigger_module,Privilege,trigger,tselect_we
trigger_module,Privilege,payload,debug_mode_i
trigger_module,Privilege,payload,priv_lvl_i
trigger_module,Privilege,payload,riscv::priv_lvl_t
wt_cache_subsystem,Availability,trigger,amo_req_t
wt_cache_subsystem,Availability,trigger,dcache_amo_req_i
wt_cache_subsystem,Availability,trigger,dcache_req_i_t
wt_cache_subsystem,Availability,trigger,dcache_req_o_t
wt_cache_subsystem,Availability,trigger,dcache_req_ports_i
wt_cache_subsystem,Availability,trigger,dcache_req_ports_o
wt_cache_subsystem,Availability,trigger,inval_valid_i
wt_cache_subsystem,Availability,trigger,noc_req_o
wt_cache_subsystem,Availability,trigger,noc_req_t
wt_cache_subsystem,Availability,payload,dcache_flush_ack_o
wt_cache_subsystem,Availability,payload,inval_ready_o
wt_cache_subsystem,Availability,payload,inval_valid_i
wt_cache_subsystem,Covert,payload,inval_ready_o
wt_cache_subsystem,Covert,payload,inval_valid_i
wt_cache_subsystem,DoS,trigger,amo_req_t
wt_cache_subsystem,DoS,trigger,dcache_amo_req_i
wt_cache_subsystem,DoS,trigger,dcache_enable_i
wt_cache_subsystem,DoS,trigger,dcache_req_i_t
wt_cache_subsystem,DoS,trigger,dcache_req_o_t
wt_cache_subsystem,DoS,trigger,dcache_req_ports_i
wt_cache_subsystem,DoS,trigger,dcache_req_ports_o
wt_cache_subsystem,DoS,trigger,icache_en_i
wt_cache_subsystem,DoS,trigger,inval_ready_o
wt_cache_subsystem,DoS,trigger,inval_valid_i
wt_cache_subsystem,DoS,trigger,noc_req_o
wt_cache_subsystem,DoS,trigger,noc_req_t
wt_cache_subsystem,DoS,payload,amo_req_t
wt_cache_subsystem,DoS,payload,dcache_amo_req_i
wt_cache_subsystem,DoS,payload,dcache_enable_i
wt_cache_subsystem,DoS,payload,dcache_req_i_t
wt_cache_subsystem,DoS,payload,dcache_req_o_t
wt_cache_subsystem,DoS,payload,dcache_req_ports_i
wt_cache_subsystem,DoS,payload,dcache_req_ports_o
wt_cache_subsystem,DoS,payload,icache_en_i
wt_cache_subsystem,DoS,payload,inval_ready_o
wt_cache_subsystem,DoS,payload,inval_valid_i
wt_cache_subsystem,DoS,payload,noc_req_o
wt_cache_subsystem,DoS,payload,noc_req_t
wt_cache_subsystem,Integrity,trigger,inval_addr_i
wt_cache_subsystem,Leak,payload,inval_addr_i
wt_cache_subsystem,Privilege,trigger,inval_addr_i
wt_dcache,Availability,trigger,amo_req_i
wt_dcache,Availability,trigger,amo_req_t
wt_dcache,Availability,trigger,dcache_req_i_t
wt_dcache,Availability,trigger,dcache_req_o_t
wt_dcache,Availability,trigger,dcache_req_t
wt_dcache,Availability,trigger,mem_data_req_o
wt_dcache,Availability,trigger,req_ports_i
wt_dcache,Availability,trigger,req_ports_o
wt_dcache,Availability,payload,flush_ack_o
wt_dcache,Availability,payload,mem_data_ack_i
wt_dcache,Covert,trigger,mem_data_ack_i
wt_dcache,Covert,trigger,mem_data_o
wt_dcache,Covert,trigger,mem_data_req_o
wt_dcache,Covert,payload,mem_data_ack_i
wt_dcache,Covert,payload,mem_data_o
wt_dcache,Covert,payload,mem_data_req_o
wt_dcache,DoS,trigger,amo_req_i
wt_dcache,DoS,trigger,amo_req_t
wt_dcache,DoS,trigger,dcache_req_i_t
wt_dcache,DoS,trigger,dcache_req_o_t
wt_dcache,DoS,trigger,dcache_req_t
wt_dcache,DoS,trigger,enable_i
wt_dcache,DoS,trigger,mem_data_req_o
wt_dcache,DoS,trigger,req_ports_i
wt_dcache,DoS,trigger,req_ports_o
wt_dcache,DoS,payload,amo_req_i
wt_dcache,DoS,payload,amo_req_t
wt_dcache,DoS,payload,dcache_req_i_t
wt_dcache,DoS,payload,dcache_req_o_t
wt_dcache,DoS,payload,dcache_req_t
wt_dcache,DoS,payload,enable_i
wt_dcache,DoS,payload,mem_data_req_o
wt_dcache,DoS,payload,req_ports_i
wt_dcache,DoS,payload,req_ports_o
wt_dcache,Integrity,trigger,mem_data_ack_i
wt_dcache,Integrity,trigger,mem_data_o
wt_dcache,Integrity,trigger,mem_data_req_o
wt_dcache,Integrity,payload,mem_data_ack_i
wt_dcache,Integrity,payload,mem_data_o
wt_dcache,Integrity,payload,mem_data_req_o
wt_dcache,Leak,payload,mem_data_ack_i
wt_dcache,Leak,payload,mem_data_o
wt_dcache,Leak,payload,mem_data_req_o
wt_dcache_ctrl,Availability,trigger,dcache_req_i_t
wt_dcache_ctrl,Availability,trigger,dcache_req_o_t
wt_dcache_ctrl,Availability,trigger,miss_req_o
wt_dcache_ctrl,Availability,trigger,rd_req_o
wt_dcache_ctrl,Availability,trigger,req_port_i
wt_dcache_ctrl,Availability,trigger,req_port_o
wt_dcache_ctrl,Availability,payload,miss_ack_i
wt_dcache_ctrl,Availability,payload,rd_ack_i
wt_dcache_ctrl,Covert,trigger,rd_data_i
wt_dcache_ctrl,Covert,payload,rd_data_i
wt_dcache_ctrl,DoS,trigger,cache_en_i
wt_dcache_ctrl,DoS,trigger,dcache_req_i_t
wt_dcache_ctrl,DoS,trigger,dcache_req_o_t
wt_dcache_ctrl,DoS,trigger,miss_req_o
wt_dcache_ctrl,DoS,trigger,miss_we_o
wt_dcache_ctrl,DoS,trigger,rd_req_o
wt_dcache_ctrl,DoS,trigger,req_port_i
wt_dcache_ctrl,DoS,trigger,req_port_o
wt_dcache_ctrl,DoS,payload,cache_en_i
wt_dcache_ctrl,DoS,payload,dcache_req_i_t
wt_dcache_ctrl,DoS,payload,dcache_req_o_t
wt_dcache_ctrl,DoS,payload,miss_req_o
wt_dcache_ctrl,DoS,payload,miss_we_o
wt_dcache_ctrl,DoS,payload,rd_req_o
wt_dcache_ctrl,DoS,payload,req_port_i
wt_dcache_ctrl,DoS,payload,req_port_o
wt_dcache_ctrl,Integrity,trigger,rd_data_i
wt_dcache_ctrl,Integrity,payload,miss_wdata_o
wt_dcache_ctrl,Integrity,payload,rd_data_i
wt_dcache_ctrl,Leak,trigger,miss_we_o
wt_dcache_ctrl,Leak,payload,miss_wdata_o
wt_dcache_ctrl,Leak,payload,rd_data_i
wt_dcache_ctrl,Privilege,trigger,miss_we_o
wt_dcache_mem,Availability,trigger,rd_req_i
wt_dcache_mem,Availability,trigger,wr_req_i
wt_dcache_mem,Availability,payload,rd_ack_o
wt_dcache_mem,Availability,payload,wr_ack_o
wt_dcache_mem,Covert,trigger,rd_data_o
wt_dcache_mem,Covert,trigger,wbuffer_data_i
wt_dcache_mem,Covert,trigger,wr_cl_data_be_i
wt_dcache_mem,Covert,trigger,wr_cl_data_i
wt_dcache_mem,Covert,trigger,wr_data_be_i
wt_dcache_mem,Covert,trigger,wr_data_i
wt_dcache_mem,Covert,payload,rd_data_o
wt_dcache_mem,Covert,payload,wbuffer_data_i
wt_dcache_mem,Covert,payload,wr_cl_data_be_i
wt_dcache_mem,Covert,payload,wr_cl_data_i
wt_dcache_mem,Covert,payload,wr_data_be_i
wt_dcache_mem,Covert,payload,wr_data_i
wt_dcache_mem,DoS,trigger,rd_req_i
wt_dcache_mem,DoS,trigger,wr_cl_we_i
wt_dcache_mem,DoS,trigger,wr_req_i
wt_dcache_mem,DoS,payload,rd_req_i
wt_dcache_mem,DoS,payload,wr_cl_we_i
wt_dcache_mem,DoS,payload,wr_req_i
wt_dcache_mem,Integrity,trigger,rd_data_o
wt_dcache_mem,Integrity,trigger,wbuffer_data_i
wt_dcache_mem,Integrity,trigger,wr_cl_data_be_i
wt_dcache_mem,Integrity,trigger,wr_cl_data_i
wt_dcache_mem,Integrity,trigger,wr_data_be_i
wt_dcache_mem,Integrity,trigger,wr_data_i
wt_dcache_mem,Integrity,payload,rd_data_o
wt_dcache_mem,Integrity,payload,wbuffer_data_i
wt_dcache_mem,Integrity,payload,wr_cl_data_be_i
wt_dcache_mem,Integrity,payload,wr_cl_data_i
wt_dcache_mem,Integrity,payload,wr_data_be_i
wt_dcache_mem,Integrity,payload,wr_data_i
wt_dcache_mem,Leak,trigger,wr_cl_we_i
wt_dcache_mem,Leak,payload,rd_data_o
wt_dcache_mem,Leak,payload,wbuffer_data_i
wt_dcache_mem,Leak,payload,wr_cl_data_be_i
wt_dcache_mem,Leak,payload,wr_cl_data_i
wt_dcache_mem,Leak,payload,wr_data_be_i
wt_dcache_mem,Leak,payload,wr_data_i
wt_dcache_mem,Privilege,trigger,wr_cl_we_i
wt_dcache_missunit,Availability,trigger,amo_req_i
wt_dcache_missunit,Availability,trigger,amo_req_t
wt_dcache_missunit,Availability,trigger,dcache_req_t
wt_dcache_missunit,Availability,trigger,mem_data_req_o
wt_dcache_missunit,Availability,trigger,miss_req_i
wt_dcache_missunit,Availability,payload,flush_ack_o
wt_dcache_missunit,Availability,payload,mem_data_ack_i
wt_dcache_missunit,Availability,payload,miss_ack_o
wt_dcache_missunit,Covert,trigger,mem_data_ack_i
wt_dcache_missunit,Covert,trigger,mem_data_o
wt_dcache_missunit,Covert,trigger,mem_data_req_o
wt_dcache_missunit,Covert,trigger,wr_cl_data_be_o
wt_dcache_missunit,Covert,trigger,wr_cl_data_o
wt_dcache_missunit,Covert,payload,mem_data_ack_i
wt_dcache_missunit,Covert,payload,mem_data_o
wt_dcache_missunit,Covert,payload,mem_data_req_o
wt_dcache_missunit,Covert,payload,wr_cl_data_be_o
wt_dcache_missunit,Covert,payload,wr_cl_data_o
wt_dcache_missunit,DoS,trigger,amo_req_i
wt_dcache_missunit,DoS,trigger,amo_req_t
wt_dcache_missunit,DoS,trigger,cache_en_o
wt_dcache_missunit,DoS,trigger,dcache_req_t
wt_dcache_missunit,DoS,trigger,enable_i
wt_dcache_missunit,DoS,trigger,mem_data_req_o
wt_dcache_missunit,DoS,trigger,miss_req_i
wt_dcache_missunit,DoS,trigger,miss_we_i
wt_dcache_missunit,DoS,trigger,wr_cl_we_o
wt_dcache_missunit,DoS,payload,amo_req_i
wt_dcache_missunit,DoS,payload,amo_req_t
wt_dcache_missunit,DoS,payload,cache_en_o
wt_dcache_missunit,DoS,payload,dcache_req_t
wt_dcache_missunit,DoS,payload,enable_i
wt_dcache_missunit,DoS,payload,mem_data_req_o
wt_dcache_missunit,DoS,payload,miss_req_i
wt_dcache_missunit,DoS,payload,miss_we_i
wt_dcache_missunit,DoS,payload,wr_cl_we_o
wt_dcache_missunit,Integrity,trigger,mem_data_ack_i
wt_dcache_missunit,Integrity,trigger,mem_data_o
wt_dcache_missunit,Integrity,trigger,mem_data_req_o
wt_dcache_missunit,Integrity,trigger,wr_cl_data_be_o
wt_dcache_missunit,Integrity,trigger,wr_cl_data_o
wt_dcache_missunit,Integrity,payload,mem_data_ack_i
wt_dcache_missunit,Integrity,payload,mem_data_o
wt_dcache_missunit,Integrity,payload,mem_data_req_o
wt_dcache_missunit,Integrity,payload,miss_wdata_i
wt_dcache_missunit,Integrity,payload,wr_cl_data_be_o
wt_dcache_missunit,Integrity,payload,wr_cl_data_o
wt_dcache_missunit,Leak,trigger,miss_we_i
wt_dcache_missunit,Leak,trigger,wr_cl_we_o
wt_dcache_missunit,Leak,payload,mem_data_ack_i
wt_dcache_missunit,Leak,payload,mem_data_o
wt_dcache_missunit,Leak,payload,mem_data_req_o
wt_dcache_missunit,Leak,payload,miss_wdata_i
wt_dcache_missunit,Leak,payload,wr_cl_data_be_o
wt_dcache_missunit,Leak,payload,wr_cl_data_o
wt_dcache_missunit,Privilege,trigger,miss_we_i
wt_dcache_missunit,Privilege,trigger,wr_cl_we_o
wt_dcache_wbuffer,Availability,trigger,dcache_req_i_t
wt_dcache_wbuffer,Availability,trigger,dcache_req_o_t
wt_dcache_wbuffer,Availability,trigger,miss_req_o
wt_dcache_wbuffer,Availability,trigger,rd_req_o
wt_dcache_wbuffer,Availability,trigger,req_port_i
wt_dcache_wbuffer,Availability,trigger,req_port_o
wt_dcache_wbuffer,Availability,trigger,wr_req_o
wt_dcache_wbuffer,Availability,payload,miss_ack_i
wt_dcache_wbuffer,Availability,payload,rd_ack_i
wt_dcache_wbuffer,Availability,payload,wr_ack_i
wt_dcache_wbuffer,Covert,trigger,data
wt_dcache_wbuffer,Covert,trigger,rd_data_i
wt_dcache_wbuffer,Covert,trigger,wbuffer_data_o
wt_dcache_wbuffer,Covert,trigger,wr_data_be_o
wt_dcache_wbuffer,Covert,trigger,wr_data_o
wt_dcache_wbuffer,Covert,payload,data
wt_dcache_wbuffer,Covert,payload,rd_data_i
wt_dcache_wbuffer,Covert,payload,wbuffer_data_o
wt_dcache_wbuffer,Covert,payload,wr_data_be_o
wt_dcache_wbuffer,Covert,payload,wr_data_o
wt_dcache_wbuffer,DoS,trigger,cache_en_i
wt_dcache_wbuffer,DoS,trigger,dcache_req_i_t
wt_dcache_wbuffer,DoS,trigger,dcache_req_o_t
wt_dcache_wbuffer,DoS,trigger,miss_req_o
wt_dcache_wbuffer,DoS,trigger,miss_we_o
wt_dcache_wbuffer,DoS,trigger,rd_req_o
wt_dcache_wbuffer,DoS,trigger,req_port_i
wt_dcache_wbuffer,DoS,trigger,req_port_o
wt_dcache_wbuffer,DoS,trigger,wr_req_o
wt_dcache_wbuffer,DoS,payload,cache_en_i
wt_dcache_wbuffer,DoS,payload,dcache_req_i_t
wt_dcache_wbuffer,DoS,payload,dcache_req_o_t
wt_dcache_wbuffer,DoS,payload,miss_req_o
wt_dcache_wbuffer,DoS,payload,miss_we_o
wt_dcache_wbuffer,DoS,payload,rd_req_o
wt_dcache_wbuffer,DoS,payload,req_port_i
wt_dcache_wbuffer,DoS,payload,req_port_o
wt_dcache_wbuffer,DoS,payload,wr_req_o
wt_dcache_wbuffer,Integrity,trigger,data
wt_dcache_wbuffer,Integrity,trigger,rd_data_i
wt_dcache_wbuffer,Integrity,trigger,wbuffer_data_o
wt_dcache_wbuffer,Integrity,trigger,wr_data_be_o
wt_dcache_wbuffer,Integrity,trigger,wr_data_o
wt_dcache_wbuffer,Integrity,payload,data
wt_dcache_wbuffer,Integrity,payload,miss_wdata_o
wt_dcache_wbuffer,Integrity,payload,rd_data_i
wt_dcache_wbuffer,Integrity,payload,wbuffer_data_o
wt_dcache_wbuffer,Integrity,payload,wr_data_be_o
wt_dcache_wbuffer,Integrity,payload,wr_data_o
wt_dcache_wbuffer,Leak,trigger,miss_we_o
wt_dcache_wbuffer,Leak,payload,data
wt_dcache_wbuffer,Leak,payload,miss_wdata_o
wt_dcache_wbuffer,Leak,payload,rd_data_i
wt_dcache_wbuffer,Leak,payload,wbuffer_data_o
wt_dcache_wbuffer,Leak,payload,wr_data_be_o
wt_dcache_wbuffer,Leak,payload,wr_data_o
wt_dcache_wbuffer,Privilege,trigger,miss_we_o
zcmt_decoder,Availability,trigger,dcache_req_i_t
zcmt_decoder,Availability,trigger,dcache_req_o_t
zcmt_decoder,Availability,trigger,req_port_i
zcmt_decoder,Availability,trigger,req_port_o
zcmt_decoder,Availability,payload,fetch_stall_o
zcmt_decoder,Covert,trigger,fetch_stall_o
zcmt_decoder,DoS,trigger,dcache_req_i_t
zcmt_decoder,DoS,trigger,dcache_req_o_t
zcmt_decoder,DoS,trigger,req_port_i
zcmt_decoder,DoS,trigger,req_port_o
zcmt_decoder,DoS,payload,dcache_req_i_t
zcmt_decoder,DoS,payload,dcache_req_o_t
zcmt_decoder,DoS,payload,req_port_i
zcmt_decoder,DoS,payload,req_port_o
zcmt_decoder,Integrity,trigger,jump_address_o
zcmt_decoder,Leak,payload,jump_address_o
zcmt_decoder,Privilege,trigger,jump_address_o
